373	Mathematics	High School Number & Quantity	9-12	The Real Number System	N	RN	1	N-RN.1	1. Explain how the definition of the meaning of rational exponents follows from extending the properties of integer exponents to those values, allowing for a notation for radicals in terms of rational exponents. <em>For example, we define 5<sup>1/3</sup> to be the cube root of 5 because we want (5<sup>1/3</sup>)<sup>3</sup> = 5<sup>(1/3)3</sup> to hold, so (5<sup>1/3</sup>)<sup>3</sup> must equal 5.</em>	0	http://www.corestandards.org/the-standards/mathematics
374	Mathematics	High School Number & Quantity	9-12	The Real Number System	N	RN	2	N-RN.2	2. Rewrite expressions involving radicals and rational exponents using the properties of exponents.	0	http://www.corestandards.org/the-standards/mathematics
375	Mathematics	High School Number & Quantity	9-12	The Real Number System	N	RN	3	N-RN.3	3. Explain why the sum or product of two rational numbers is rational; that the sum of a rational number and an irrational number is irrational; and that the product of a nonzero rational number and an irrational number is irrational.	0	http://www.corestandards.org/the-standards/mathematics
376	Mathematics	High School Number & Quantity	9-12	Quantities 	N	Q		N-Q	Quantities 	0	http://www.corestandards.org/the-standards/mathematics/hs-number-and-quantity/quantities/
377	Mathematics	High School Number & Quantity	9-12	Quantities 	N	Q	1	N-Q.1	1. Use units as a way to understand problems and to guide the solution of multi-step problems; choose and interpret units consistently in formulas; choose and interpret the scale and the origin in graphs and data displays.	0	http://www.corestandards.org/the-standards/mathematics
378	Mathematics	High School Number & Quantity	9-12	Quantities 	N	Q	2	N-Q.2	2. Define appropriate quantities for the purpose of descriptive modeling. 	0	http://www.corestandards.org/the-standards/mathematics
379	Mathematics	High School Number & Quantity	9-12	Quantities 	N	Q	3	N-Q.3	3. Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.	0	http://www.corestandards.org/the-standards/mathematics
380	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN		N-CN	The Complex Number System 	0	http://www.corestandards.org/the-standards/mathematics/hs-number-and-quantity/the-complex-number-system/
381	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	1	N-CN.1	1. Know there is a complex number i such that i<sup>2</sup> = &ndash;1, and every complex number has the form a + bi with a and b real.	0	http://www.corestandards.org/the-standards/mathematics
382	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	2	N-CN.2	2. Use the relation i<sup>2</sup> = &ndash;1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers. 	0	http://www.corestandards.org/the-standards/mathematics
383	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	3	N-CN.3	3. (+) Find the conjugate of a complex number; use conjugates to find moduli and quotients of complex numbers.	1	http://www.corestandards.org/the-standards/mathematics
384	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	4	N-CN.4	4. (+) Represent complex numbers on the complex plane in rectangular and polar form (including real and imaginary numbers), and explain why the rectangular and polar forms of a given complex number represent the same number.	1	http://www.corestandards.org/the-standards/mathematics
385	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	5	N-CN.5	5. (+) Represent addition, subtraction, multiplication, and conjugation of complex numbers geometrically on the complex plane; use properties of this representation for computation. <em>For example, (&ndash;1 + &radic;3 i)<sup>3</sup> = 8 because (&ndash;1 + &radic;3 i) has modulus 2 and argument 120&deg;. </em>	1	http://www.corestandards.org/the-standards/mathematics
386	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	6	N-CN.6	6. (+) Calculate the distance between numbers in the complex plane as the modulus of the difference, and the midpoint of a segment as the average of the numbers at its endpoints.	1	http://www.corestandards.org/the-standards/mathematics
387	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	7	N-CN.7	7. Solve quadratic equations with real coefficients that have complex solutions.	0	http://www.corestandards.org/the-standards/mathematics
388	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	8	N-CN.8	8. (+) Extend polynomial identities to the complex numbers. <em>For example, rewrite x<sup>2</sup> + 4 as (x + 2i)(x &ndash; 2i).</em>	1	http://www.corestandards.org/the-standards/mathematics
389	Mathematics	High School Number & Quantity	9-12	The Complex Number System 	N	CN	9	N-CN.9	9. (+) Know the Fundamental Theorem of Algebra; show that it is true for quadratic polynomials.	1	http://www.corestandards.org/the-standards/mathematics
390	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM		N-VM	Vector and Matrix Quantities 	0	http://www.corestandards.org/the-standards/mathematics/hs-number-and-quantity/vector-and-matrix-quantities/
391	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	1	N-VM.1	1. (+) Recognize vector quantities as having both magnitude and direction. Represent vector quantities by directed line segments, and use appropriate symbols for vectors and their magnitudes (e.g., v, |v|, ||v||, v).	1	http://www.corestandards.org/the-standards/mathematics
392	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	2	N-VM.2	2. (+) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.	1	http://www.corestandards.org/the-standards/mathematics
393	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	3	N-VM.3	3. (+) Solve problems involving velocity and other quantities that can be represented by vectors.	1	http://www.corestandards.org/the-standards/mathematics
394	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	4	N-VM.4	4. (+) Add and subtract vectors.	1	http://www.corestandards.org/the-standards/mathematics
395	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	4a 	N-VM.4a	a. Add vectors end-to-end, component-wise, and by the parallelogram rule. Understand that the magnitude of a sum of two vectors is typically not the sum of the magnitudes.	0	http://www.corestandards.org/the-standards/mathematics
396	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	4b 	N-VM.4b	b. Given two vectors in magnitude and direction form, determine the magnitude and direction of their sum.	0	http://www.corestandards.org/the-standards/mathematics
397	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	4c 	N-VM.4c	c. Understand vector subtraction v &ndash; w as v + (&ndash;w), where &ndash;w is the additive inverse of w, with the same magnitude as w and pointing in the opposite direction. Represent vector subtraction graphically by connecting the tips in the appropriate order, and perform vector subtraction component-wise.	0	http://www.corestandards.org/the-standards/mathematics
398	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	5	N-VM.5	5. (+) Multiply a vector by a scalar.	1	http://www.corestandards.org/the-standards/mathematics
399	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	5a 	N-VM.5a	a. Represent scalar multiplication graphically by scaling vectors and possibly reversing their direction; perform scalar multiplication component-wise, e.g., as c(vx, vy) = (cvx, cvy).	0	http://www.corestandards.org/the-standards/mathematics
400	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	5b 	N-VM.5b	b. Compute the magnitude of a scalar multiple cv using ||cv|| = |c|v. Compute the direction of cv knowing that when |c|v &ne;  0, the direction of cv is either along v (for c > 0) or against v (for c < 0).	0	http://www.corestandards.org/the-standards/mathematics
401	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	6	N-VM.6	6. (+) Use matrices to represent and manipulate data, e.g., to represent payoffs or incidence relationships in a network.	1	http://www.corestandards.org/the-standards/mathematics
402	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	7	N-VM.7	7. (+) Multiply matrices by scalars to produce new matrices, e.g., as when all of the payoffs in a game are doubled.	1	http://www.corestandards.org/the-standards/mathematics
403	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	8	N-VM.8	8. (+) Add, subtract, and multiply matrices of appropriate dimensions.	1	http://www.corestandards.org/the-standards/mathematics
404	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	9	N-VM.9	9. (+) Understand that, unlike multiplication of numbers, matrix multiplication for square matrices is not a commutative operation, but still satisfies the associative and distributive properties.	1	http://www.corestandards.org/the-standards/mathematics
405	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	10	N-VM.10	10. (+) Understand that the zero and identity matrices play a role in matrix addition and multiplication similar to the role of 0 and 1 in the real numbers. The determinant of a square matrix is nonzero if and only if the matrix has a multiplicative inverse.	1	http://www.corestandards.org/the-standards/mathematics
406	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	11	N-VM.11	11. (+) Multiply a vector (regarded as a matrix with one column) by a matrix of suitable dimensions to produce another vector. Work with matrices as transformations of vectors.	1	http://www.corestandards.org/the-standards/mathematics
407	Mathematics	High School Number & Quantity	9-12	Vector and Matrix Quantities 	N	VM	12	N-VM.12	12. (+) Work with 2 &times; 2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area.	1	http://www.corestandards.org/the-standards/mathematics
408	Mathematics	High School Algebra	9-12		A				Algebra	0	http://www.corestandards.org/the-standards/mathematics/high-school-algebra/introduction/
409	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE		A-SSE	Seeing Structure in Expressions 	0	http://www.corestandards.org/the-standards/mathematics/high-school-algebra/seeing-structure-in-expressions/
410	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	1	A-SSE.1	1. Interpret expressions that represent a quantity in terms of its context.<sup>*</sup>	0	http://www.corestandards.org/the-standards/mathematics
411	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	1a 	A-SSE.1a	a. Interpret parts of an expression, such as terms, factors, and coefficients.	0	http://www.corestandards.org/the-standards/mathematics
412	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	1b 	A-SSE.1b	b. Interpret complicated expressions by viewing one or more of their parts as a single entity. <em>For example, interpret P(1+r)<sup>n</sup> as the product of P and a factor not depending on P.</em>	0	http://www.corestandards.org/the-standards/mathematics
413	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	2	A-SSE.2	2. Use the structure of an expression to identify ways to rewrite it. <em>For example, see x<sup>4</sup> &ndash; y<sup>4</sup> as (x<sup>2</sup>)<sup>2</sup> &ndash; (y<sup>2</sup>)<sup>2</sup>, thus recognizing it as a difference of squares that can be factored as (x<sup>2</sup> &ndash; y<sup>2</sup>)(x<sup>2</sup> + y<sup>2</sup>).</em>	0	http://www.corestandards.org/the-standards/mathematics
414	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	3	A-SSE.3	3. Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.<sup>*</sup>	0	http://www.corestandards.org/the-standards/mathematics
415	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	3a 	A-SSE.3a	a. Factor a quadratic expression to reveal the zeros of the function it defines.	0	http://www.corestandards.org/the-standards/mathematics
416	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	3b 	A-SSE.3b	b. Complete the square in a quadratic expression to reveal the maximum or minimum value of the function it defines.	0	http://www.corestandards.org/the-standards/mathematics
417	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	3c 	A-SSE.3c	c. Use the properties of exponents to transform expressions for exponential functions. <em>For example the expression 1.15<sup>t</sup> can be rewritten as (1.15<sup>1/12</sup>)<sup>12t</sup> &asymp; 1.01212<sup>t</sup> to reveal the approximate equivalent monthly interest rate if the annual rate is 15%.</em>	0	http://www.corestandards.org/the-standards/mathematics
418	Mathematics	High School Algebra	9-12	Seeing Structure in Expressions 	A	SSE	4	A-SSE.4	4. Derive the formula for the sum of a finite geometric series (when the common ratio is not 1), and use the formula to solve problems. <em>For example, calculate mortgage payments.<sup>*</sup></em>	0	http://www.corestandards.org/the-standards/mathematics
419	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR		A-APR	Arithmetic with Polynomials and Rational Expressions 	0	http://www.corestandards.org/the-standards/mathematics/high-school-algebra/arithmetic-with-polynomials-and-rational-expressions/
420	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	1	A-APR.1	1. Understand that polynomials form a system analogous to the integers, namely, they are closed under the operations of addition, subtraction, and multiplication; add, subtract, and multiply polynomials.	0	http://www.corestandards.org/the-standards/mathematics
421	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	2	A-APR.2	2. Know and apply the Remainder Theorem: For a polynomial p(x) and a number a, the remainder on division by x &ndash; a is p(a), so p(a) = 0 if and only if (x &ndash; a) is a factor of p(x).	0	http://www.corestandards.org/the-standards/mathematics
422	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	3	A-APR.3	3. Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.	0	http://www.corestandards.org/the-standards/mathematics
423	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	4	A-APR.4	4. Prove polynomial identities and use them to describe numerical relationships. <em>For example, the polynomial identity (x<sup>2</sup> + y<sup>2</sup>)<sup>2</sup> = (x<sup>2</sup> &ndash; y<sup>2</sup>)<sup>2</sup> + (2xy)<sup>2</sup> can be used to generate Pythagorean triples.</em>	0	http://www.corestandards.org/the-standards/mathematics
424	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	5	A-APR.5	5. (+) Know and apply the Binomial Theorem for the expansion of (x + y)<sup>n</sup> in powers of x and y for a positive integer n, where x and y are any numbers, with coefficients determined for example by Pascal&rsquo;s Triangle.1	1	http://www.corestandards.org/the-standards/mathematics
425	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	6	A-APR.6	6. Rewrite simple rational expressions in different forms; write a(x)/b(x) in the form q(x) + r(x)/b(x), where a(x), b(x), q(x), and r(x) are polynomials with the degree of r(x) less than the degree of b(x), using inspection, long division, or, for the more complicated examples, a computer algebra system.	0	http://www.corestandards.org/the-standards/mathematics
426	Mathematics	High School Algebra	9-12	Arithmetic with Polynomials and Rational Expressions 	A	APR	7	A-APR.7	7. (+) Understand that rational expressions form a system analogous to the rational numbers, closed under addition, subtraction, multiplication, and division by a nonzero rational expression; add, subtract, multiply, and divide rational expressions.	1	http://www.corestandards.org/the-standards/mathematics
427	Mathematics	High School Algebra	9-12	Creating Equations	A	CED		A-CED	Creating Equations	0	http://www.corestandards.org/the-standards/mathematics/high-school-algebra/creating-equations/
428	Mathematics	High School Algebra	9-12	Creating Equations	A	CED	1	A-CED.1	1. Create equations and inequalities in one variable and use them to solve problems. Include equations arising from linear and quadratic functions, and simple rational and exponential functions.	0	http://www.corestandards.org/the-standards/mathematics
429	Mathematics	High School Algebra	9-12	Creating Equations	A	CED	2	A-CED.2	2. Create equations in two or more variables to represent relationships between quantities; graph equations on coordinate axes with labels and scales.	0	http://www.corestandards.org/the-standards/mathematics
430	Mathematics	High School Algebra	9-12	Creating Equations	A	CED	3	A-CED.3	3. Represent constraints by equations or inequalities, and by systems of equations and/or inequalities, and interpret solutions as viable or nonviable options in a modeling context. <em>For example, represent inequalities describing nutritional and cost constraints on combinations of different foods.</em>	0	http://www.corestandards.org/the-standards/mathematics
431	Mathematics	High School Algebra	9-12	Creating Equations	A	CED	4	A-CED.4	4. Rearrange formulas to highlight a quantity of interest, using the same reasoning as in solving equations. <em>For example, rearrange Ohm&rsquo;s law V = IR to highlight resistance R.</em>	0	http://www.corestandards.org/the-standards/mathematics
432	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI		A-REI	Reasoning with Equations and Inequalities A -RE I	0	http://www.corestandards.org/the-standards/mathematics/high-school-algebra/reasoning-with-equations-and-inequalities-a--re-i/
433	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	1	A-REI.1	1. Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method.	0	http://www.corestandards.org/the-standards/mathematics
434	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	2	A-REI.2	2. Solve simple rational and radical equations in one variable, and give examples showing how extraneous solutions may arise.	0	http://www.corestandards.org/the-standards/mathematics
435	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	3	A-REI.3	3. Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters.	0	http://www.corestandards.org/the-standards/mathematics
436	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	4	A-REI.4	4. Solve quadratic equations in one variable.	0	http://www.corestandards.org/the-standards/mathematics
437	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	4a 	A-REI.4a	a. Use the method of completing the square to transform any quadratic equation in x into an equation of the form (x &ndash; p)2 = q that has the same solutions. Derive the quadratic formula from this form.	0	http://www.corestandards.org/the-standards/mathematics
438	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	4b 	A-REI.4b	b. Solve quadratic equations by inspection (e.g., for x<sup>2</sup> = 49), taking square roots, completing the square, the quadratic formula and factoring, as appropriate to the initial form of the equation. Recognize when the quadratic formula gives complex solutions and write them as a &plusmn; bi for real numbers a and b.	0	http://www.corestandards.org/the-standards/mathematics
439	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	5	A-REI.5	5. Prove that, given a system of two equations in two variables, replacing one equation by the sum of that equation and a multiple of the other produces a system with the same solutions.	0	http://www.corestandards.org/the-standards/mathematics
440	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	6	A-REI.6	6. Solve systems of linear equations exactly and approximately (e.g., with graphs), focusing on pairs of linear equations in two variables. 	0	http://www.corestandards.org/the-standards/mathematics
441	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	7	A-REI.7	7. Solve a simple system consisting of a linear equation and a quadratic equation in two variables algebraically and graphically. <em>For example, find the points of intersection between the line y = &ndash;3x and the circle x<sup>2</sup> + y<sup>2</sup> = 3.</em>	0	http://www.corestandards.org/the-standards/mathematics
442	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	8	A-REI.8	8. (+) Represent a system of linear equations as a single matrix equation in a vector variable.	1	http://www.corestandards.org/the-standards/mathematics
443	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	9	A-REI.9	9. (+) Find the inverse of a matrix if it exists and use it to solve systems of linear equations (using technology for matrices of dimension 3 &times; 3 or greater).	1	http://www.corestandards.org/the-standards/mathematics
444	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	10	A-REI.10	10. Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line).	0	http://www.corestandards.org/the-standards/mathematics
445	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	11	A-REI.11	11. Explain why the x-coordinates of the points where the graphs of the equations y = f(x) and y = g(x) intersect are the solutions of the equation f(x) = g(x); find the solutions approximately, e.g., using technology to graph the functions, make tables of values, or find successive approximations. Include cases where f(x) and/or g(x) are linear, polynomial, rational, absolute value, exponential, and logarithmic functions.<sup>*</sup>	0	http://www.corestandards.org/the-standards/mathematics
446	Mathematics	High School Algebra	9-12	Reasoning with Equations and Inequalities A -RE I	A	REI	12	A-REI.12	12. Graph the solutions to a linear inequality in two variables as a halfplane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes. 	0	http://www.corestandards.org/the-standards/mathematics
447	Mathematics	High School Functions	9-12		F				Functions	0	http://www.corestandards.org/the-standards/mathematics/high-school-functions/introduction/
448	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF		F-IF	Interpreting Functions	0	http://www.corestandards.org/the-standards/mathematics/high-school-functions/interpreting-functions/
449	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	1	F-IF.1	1. Understand that a function from one set (called the domain) to another set (called the range) assigns to each element of the domain exactly one element of the range. If f is a function and x is an element of its domain, then f(x) denotes the output of f corresponding to the input x. The graph of f is the graph of the equation y = f(x).	0	http://www.corestandards.org/the-standards/mathematics
450	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	2	F-IF.2	2. Use function notation, evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context.	0	http://www.corestandards.org/the-standards/mathematics
451	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	3	F-IF.3	3. Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the integers. <em>For example, the Fibonacci sequence is defined recursively by f(0) = f(1) = 1, f(n+1) = f(n) + f(n-1) for n &ge; 1.</em>	0	http://www.corestandards.org/the-standards/mathematics
452	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	4	F-IF.4	4. For a function that models a relationship between two quantities, interpret key features of graphs and tables in terms of the quantities, and sketch graphs showing key features given a verbal description of the relationship. Key features include: intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior; and periodicity.<sup>*</sup>	0	http://www.corestandards.org/the-standards/mathematics
453	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	5	F-IF.5	5. Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes. <em>For example, if the function h(n) gives the number of person-hours it takes to assemble n engines in a factory, then the positive integers would be an appropriate domain for the function.<sup>*</sup></em>	0	http://www.corestandards.org/the-standards/mathematics
454	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	6	F-IF.6	6. Calculate and interpret the average rate of change of a function (presented symbolically or as a table) over a specified interval. Estimate the rate of change from a graph.<sup>*</sup> 	0	http://www.corestandards.org/the-standards/mathematics
455	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7	F-IF.7	7. Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.<sup>*</sup>	0	http://www.corestandards.org/the-standards/mathematics
456	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7a 	F-IF.7a	a. Graph linear and quadratic functions and show intercepts, maxima, and minima.	0	http://www.corestandards.org/the-standards/mathematics
457	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7b 	F-IF.7b	b. Graph square root, cube root, and piecewise-defined functions, including step functions and absolute value functions.	0	http://www.corestandards.org/the-standards/mathematics
458	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7c 	F-IF.7c	c. Graph polynomial functions, identifying zeros when suitable factorizations are available, and showing end behavior.	0	http://www.corestandards.org/the-standards/mathematics
459	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7d 	F-IF.7d	d. (+) Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior. 	1	http://www.corestandards.org/the-standards/mathematics
460	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	7e 	F-IF.7e	e. Graph exponential and logarithmic functions, showing intercepts and end behavior, and trigonometric functions, showing period, midline, and amplitude.	0	http://www.corestandards.org/the-standards/mathematics
461	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	8	F-IF.8	8. Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function. 	0	http://www.corestandards.org/the-standards/mathematics
462	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	8a 	F-IF.8a	a. Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context.	0	http://www.corestandards.org/the-standards/mathematics
463	Mathematics	High School Functions	9-12	Interpreting Functions	F	IF	8b 	F-IF.8b	b. Use the properties of exponents to interpret expressions for exponential functions. <em>For example, identify percent rate of change in functions such as y = (1.02)t, y = (0.97)t, y = (1.01)12t, y = (1.2)t/10, and classify them as representing exponential growth or decay.</em>	0	http://www.corestandards.org/the-standards/mathematics
